표준버스정류장ID,노선번호,00시승차총승객수,00시하차총승객수,1시승차총승객수,1시하차총승객수,2시승차총승객수,2시하차총승객수,3시승차총승객수,3시하차총승객수,4시승차총승객수,4시하차총승객수,5시승차총승객수,5시하차총승객수,정류소명,X좌표,Y좌표,매칭된지하철역,역과거리(m)
121000081,N61,0,0,0,0,2,0,40,66,40,112,3,72,남부터미널,127.015601,37.484755,교대(법원·검찰청),1024.8973133827042
121000082,N61,0,0,0,0,0,0,26,31,30,62,4,46,서울교대사거리,127.0146475713,37.4873846428,교대(법원·검찰청),729.4467674017184
121000082,N61,0,0,64,110,44,52,19,17,0,0,0,0,서울교대사거리,127.0146475713,37.4873846428,교대(법원·검찰청),729.4467674017184
121000082,N75,0,0,0,0,0,0,18,51,34,31,6,42,서울교대사거리,127.0146475713,37.4873846428,교대(법원·검찰청),729.4467674017184
121000082,N75,32,57,36,121,19,94,10,34,0,0,0,0,서울교대사거리,127.0146475713,37.4873846428,교대(법원·검찰청),729.4467674017184
121000085,N61,0,0,0,0,0,0,86,53,47,52,28,52,지하철3호선교대역,127.0138183639,37.4918244833,교대(법원·검찰청),247.35117875775728
121000085,N75,66,59,93,105,75,80,31,35,0,0,0,0,지하철3호선교대역,127.0138183639,37.4918244833,교대(법원·검찰청),247.35117875775728
121000085,N61,0,0,230,102,126,79,30,17,0,0,0,0,지하철3호선교대역,127.0138183639,37.4918244833,교대(법원·검찰청),247.35117875775728
121000085,N75,0,0,0,0,0,0,37,43,40,28,8,15,지하철3호선교대역,127.0138183639,37.4918244833,교대(법원·검찰청),247.35117875775728
121000091,N64,0,0,1,0,656,28,410,16,0,0,0,0,강남역.강남역사거리,127.0266040758,37.4977839964,강남,84.89908980700903
121000091,N61,66,24,934,259,596,121,101,16,0,0,0,0,강남역.강남역사거리,127.0266040758,37.4977839964,강남,84.89908980700903
121000091,N75,274,41,433,161,253,151,35,25,0,0,0,0,강남역.강남역사거리,127.0266040758,37.4977839964,강남,84.89908980700903
121000091,N75,0,0,0,0,0,0,216,97,187,80,74,17,강남역.강남역사거리,127.0266040758,37.4977839964,강남,84.89908980700903
121000091,N64,512,15,455,14,0,0,0,0,0,0,0,0,강남역.강남역사거리,127.0266040758,37.4977839964,강남,84.89908980700903
121000091,N61,0,0,0,0,0,0,302,100,397,72,108,46,강남역.강남역사거리,127.0266040758,37.4977839964,강남,84.89908980700903
121000092,N61,1,2,43,52,15,34,4,10,0,0,0,0,서초동진흥아파트,127.0227753379,37.4965791206,강남,448.1821852998923
121000092,N64,0,0,0,0,12,8,12,4,0,0,0,0,서초동진흥아파트,127.0227753379,37.4965791206,강남,448.1821852998923
121000092,N64,21,6,26,8,0,0,0,0,0,0,0,0,서초동진흥아파트,127.0227753379,37.4965791206,강남,448.1821852998923
121000092,N75,11,19,11,27,2,5,0,2,0,0,0,0,서초동진흥아파트,127.0227753379,37.4965791206,강남,448.1821852998923
121000092,N75,0,0,0,0,0,0,8,11,10,9,2,11,서초동진흥아파트,127.0227753379,37.4965791206,강남,448.1821852998923
121000092,N61,0,0,0,0,0,0,10,17,16,34,5,15,서초동진흥아파트,127.0227753379,37.4965791206,강남,448.1821852998923
121000093,N75,0,0,0,0,0,0,2,24,2,35,2,37,서초동유원아파트,127.01977,37.49575,교대(법원·검찰청),496.1100902543182
121000093,N75,7,16,10,40,6,25,0,12,0,0,0,0,서초동유원아파트,127.01977,37.49575,교대(법원·검찰청),496.1100902543182
121000093,N61,2,3,10,60,5,41,1,3,0,0,0,0,서초동유원아파트,127.01977,37.49575,교대(법원·검찰청),496.1100902543182
121000093,N64,0,0,0,0,16,5,11,7,0,0,0,0,서초동유원아파트,127.01977,37.49575,교대(법원·검찰청),496.1100902543182
121000093,N64,17,7,20,12,0,0,0,0,0,0,0,0,서초동유원아파트,127.01977,37.49575,교대(법원·검찰청),496.1100902543182
121000093,N61,0,0,0,0,0,0,2,25,8,80,2,13,서초동유원아파트,127.01977,37.49575,교대(법원·검찰청),496.1100902543182
121000094,N64,32,11,64,12,0,0,0,0,0,0,0,0,지하철2호선교대역4출구,127.0158386954,37.4944725735,교대(법원·검찰청),121.16280691341021
121000094,N61,0,0,0,0,0,0,17,33,14,73,9,26,지하철2호선교대역4출구,127.0158386954,37.4944725735,교대(법원·검찰청),121.16280691341021
121000094,N75,0,0,0,0,0,0,9,28,13,40,2,9,지하철2호선교대역4출구,127.0158386954,37.4944725735,교대(법원·검찰청),121.16280691341021
121000094,N61,0,1,92,98,41,60,30,13,0,0,0,0,지하철2호선교대역4출구,127.0158386954,37.4944725735,교대(법원·검찰청),121.16280691341021
121000094,N64,0,0,0,0,36,22,23,12,0,0,0,0,지하철2호선교대역4출구,127.0158386954,37.4944725735,교대(법원·검찰청),121.16280691341021
121000094,N75,21,41,39,73,23,54,7,9,0,0,0,0,지하철2호선교대역4출구,127.0158386954,37.4944725735,교대(법원·검찰청),121.16280691341021
121000107,N75,0,0,0,0,101,92,120,105,77,75,0,0,논현역7번출구,127.019358,37.51066,강남,1584.5120566238281
121000107,N75,134,80,139,125,69,39,0,0,0,0,0,0,논현역7번출구,127.019358,37.51066,강남,1584.5120566238281
121000114,N75,91,36,148,254,141,150,1,6,0,0,0,0,논현역6번출구,127.0192130073,37.5102908187,강남,1554.2020216350177
121000114,N75,0,0,0,0,0,0,104,119,78,81,41,42,논현역6번출구,127.0192130073,37.5102908187,강남,1554.2020216350177
121000152,N75,5,9,5,21,6,35,1,12,0,0,0,0,방배동신동아아파트,127.0016995144,37.4823078119,방배,372.0372302692202
121000152,N61,0,0,0,0,0,0,1,12,2,29,1,2,방배동신동아아파트,127.0016995144,37.4823078119,방배,372.0372302692202
121000152,N61,0,0,9,39,5,28,1,20,0,0,0,0,방배동신동아아파트,127.0016995144,37.4823078119,방배,372.0372302692202
121000152,N75,0,0,0,0,0,0,0,14,3,6,0,8,방배동신동아아파트,127.0016995144,37.4823078119,방배,372.0372302692202
121000168,N75,8,39,11,39,0,0,0,0,0,0,0,0,경남임광아파트,127.000632,37.4772,방배,543.2619501338713
121000168,N61,0,0,0,0,5,7,10,28,2,23,0,0,경남임광아파트,127.000632,37.4772,방배,543.2619501338713
121000168,N75,0,0,1,2,6,39,0,25,0,2,0,0,경남임광아파트,127.000632,37.4772,방배,543.2619501338713
121000168,N61,20,36,24,41,8,20,0,0,0,0,0,0,경남임광아파트,127.000632,37.4772,방배,543.2619501338713
121000169,N61,0,0,0,0,0,0,7,4,4,21,0,9,방배그랑자이아파트,127.000283,37.477254,방배,523.4822155843308
121000169,N75,11,2,9,10,4,11,2,3,0,0,0,0,방배그랑자이아파트,127.000283,37.477254,방배,523.4822155843308
121000169,N75,0,0,0,0,0,0,4,2,1,4,4,6,방배그랑자이아파트,127.000283,37.477254,방배,523.4822155843308
121000169,N61,0,0,23,17,12,10,3,4,0,0,0,0,방배그랑자이아파트,127.000283,37.477254,방배,523.4822155843308
121000170,N75,26,4,46,25,0,0,0,0,0,0,0,0,서울지방법무사회,126.998755084,37.4800397349,방배,187.399879864784
121000170,N61,0,0,0,0,8,1,34,38,31,35,0,0,서울지방법무사회,126.998755084,37.4800397349,방배,187.399879864784
121000170,N61,38,13,71,55,32,15,0,0,0,0,0,0,서울지방법무사회,126.998755084,37.4800397349,방배,187.399879864784
121000170,N75,0,0,0,0,55,22,29,18,4,4,0,0,서울지방법무사회,126.998755084,37.4800397349,방배,187.399879864784
121000171,N61,0,0,117,58,68,44,15,19,0,0,0,0,현대멤피스2차아파트,126.998445273,37.4798144548,방배,197.38033913541568
121000171,N61,0,0,0,0,0,0,20,22,46,31,4,5,현대멤피스2차아파트,126.998445273,37.4798144548,방배,197.38033913541568
121000171,N75,31,15,58,43,55,33,13,9,0,0,0,0,현대멤피스2차아파트,126.998445273,37.4798144548,방배,197.38033913541568
121000171,N75,0,0,0,0,0,0,14,12,14,30,5,29,현대멤피스2차아파트,126.998445273,37.4798144548,방배,197.38033913541568
121000172,N75,0,0,0,0,12,4,5,15,0,11,0,0,신동아아파트앞,127.0018917339,37.4820050376,방배,381.8656652295898
121000172,N75,5,6,17,8,0,0,0,0,0,0,0,0,신동아아파트앞,127.0018917339,37.4820050376,방배,381.8656652295898
121000172,N61,9,6,19,20,8,8,0,0,0,0,0,0,신동아아파트앞,127.0018917339,37.4820050376,방배,381.8656652295898
121000172,N61,0,0,0,0,4,1,11,12,34,55,1,0,신동아아파트앞,127.0018917339,37.4820050376,방배,381.8656652295898
121000179,N75,0,5,2,14,3,6,2,3,0,0,0,0,성뒤마을.교육연수원,126.994632951,37.4737471951,방배,897.0020044781003
121000179,N61,0,0,0,0,0,0,5,14,9,28,1,4,성뒤마을.교육연수원,126.994632951,37.4737471951,방배,897.0020044781003
121000179,N75,0,0,0,0,0,0,4,3,4,9,0,3,성뒤마을.교육연수원,126.994632951,37.4737471951,방배,897.0020044781003
121000179,N61,0,0,5,19,13,8,3,2,0,0,0,0,성뒤마을.교육연수원,126.994632951,37.4737471951,방배,897.0020044781003
121000181,N61,0,0,0,0,0,0,8,58,19,54,4,38,대항병원.연세사랑병원,126.9871072248,37.4756416406,사당,494.45779753627244
121000181,N75,4,4,17,50,4,48,2,19,0,0,0,0,대항병원.연세사랑병원,126.9871072248,37.4756416406,사당,494.45779753627244
121000181,N61,0,0,31,122,18,133,8,28,0,0,0,0,대항병원.연세사랑병원,126.9871072248,37.4756416406,사당,494.45779753627244
121000181,N75,0,0,0,0,0,0,6,29,13,43,5,28,대항병원.연세사랑병원,126.9871072248,37.4756416406,사당,494.45779753627244
121000182,N61,79,43,121,42,30,7,0,0,0,0,0,0,대항병원.연세사랑병원,126.9867646835,37.4753865896,사당,471.67255369783277
121000182,N61,0,0,0,0,27,9,140,20,22,19,0,0,대항병원.연세사랑병원,126.9867646835,37.4753865896,사당,471.67255369783277
121000182,N75,0,0,10,5,42,9,38,11,8,8,0,0,대항병원.연세사랑병원,126.9867646835,37.4753865896,사당,471.67255369783277
121000182,N75,32,11,55,16,0,0,0,0,0,0,0,0,대항병원.연세사랑병원,126.9867646835,37.4753865896,사당,471.67255369783277
121000183,N61,14,12,9,11,5,7,0,0,0,0,0,0,방배동래미안타워.동덕여중고,126.9906564963,37.4742876115,사당,836.4362737071658
121000183,N61,0,0,0,0,1,1,6,4,3,5,0,0,방배동래미안타워.동덕여중고,126.9906564963,37.4742876115,사당,836.4362737071658
121000183,N75,0,0,1,1,10,3,3,13,1,1,0,0,방배동래미안타워.동덕여중고,126.9906564963,37.4742876115,사당,836.4362737071658
121000183,N75,4,4,8,6,0,0,0,0,0,0,0,0,방배동래미안타워.동덕여중고,126.9906564963,37.4742876115,사당,836.4362737071658
121000184,N75,0,0,0,0,0,4,0,7,3,2,0,0,성뒤마을.교육연수원,126.997146,37.473395,방배,897.1153234361041
121000184,N61,0,0,0,0,1,0,2,4,1,9,0,5,성뒤마을.교육연수원,126.997146,37.473395,방배,897.1153234361041
121000184,N75,0,3,0,2,0,0,0,0,0,0,0,0,성뒤마을.교육연수원,126.997146,37.473395,방배,897.1153234361041
121000184,N61,2,7,3,11,1,5,0,0,0,0,0,0,성뒤마을.교육연수원,126.997146,37.473395,방배,897.1153234361041
121000194,N37,0,0,0,0,13,36,47,117,39,94,0,0,양재역.양재1동민원분소,127.0374188123,37.484769125,강남,1704.7247885032891
121000194,N37,5,9,42,59,35,78,0,0,0,0,0,0,양재역.양재1동민원분소,127.0374188123,37.484769125,강남,1704.7247885032891
121000227,N64,0,0,0,0,0,0,0,16,0,11,0,2,구룡사앞,127.048848,37.47021,역삼,3553.316322015832
121000227,N64,0,0,0,0,0,0,0,31,0,18,0,11,구룡사앞,127.048848,37.47021,역삼,3553.316322015832
121000227,N64,0,0,4,29,4,43,2,23,0,0,0,0,구룡사앞,127.048848,37.47021,역삼,3553.316322015832
121000262,N64,0,0,59,223,38,205,0,0,0,0,0,0,강남역,127.0268505284,37.4975009943,강남,79.24073825232408
121000262,N64,0,0,0,0,0,0,20,78,23,112,0,0,강남역,127.0268505284,37.4975009943,강남,79.24073825232408
121000262,N64,0,0,0,0,0,0,8,53,6,54,0,0,강남역,127.0268505284,37.4975009943,강남,79.24073825232408
121000262,N61,137,123,364,226,185,144,0,0,0,0,0,0,강남역,127.0268505284,37.4975009943,강남,79.24073825232408
121000262,N61,0,0,0,0,0,0,190,304,103,394,19,146,강남역,127.0268505284,37.4975009943,강남,79.24073825232408
121000263,N61,0,0,0,0,0,0,5,22,9,22,4,25,방배동래미안타워.동덕여중고,126.990623,37.474758,사당,819.4935685103728
121000263,N75,0,0,0,0,0,0,6,8,12,6,2,18,방배동래미안타워.동덕여중고,126.990623,37.474758,사당,819.4935685103728
121000263,N75,1,2,6,15,3,7,3,2,0,0,0,0,방배동래미안타워.동덕여중고,126.990623,37.474758,사당,819.4935685103728
121000263,N61,0,0,5,31,3,28,2,10,0,0,0,0,방배동래미안타워.동덕여중고,126.990623,37.474758,사당,819.4935685103728
121000289,N64,0,0,6,0,2,2,3,1,0,0,0,0,염곡동구룡사,127.047211,37.468475,역삼,3696.9657494387275
121000289,N64,1,0,1,0,0,0,0,0,0,0,0,0,염곡동구룡사,127.047211,37.468475,역삼,3696.9657494387275
121000299,N64,0,0,21,4,53,31,18,26,0,0,0,0,도로교통공단서울지부.코트라,127.0443893195,37.4662408667,강남,3822.6715230339173
121000299,N64,0,0,0,0,0,0,0,25,0,30,0,28,도로교통공단서울지부.코트라,127.0443893195,37.4662408667,강남,3822.6715230339173
121000299,N64,0,0,0,0,0,0,0,12,1,10,0,16,도로교통공단서울지부.코트라,127.0443893195,37.4662408667,강남,3822.6715230339173
121000302,N75,54,94,89,98,79,70,0,0,0,0,0,0,반포대교남단.한강시민공원입구,126.999468,37.507812,서초,1917.4993669636744
121000302,N75,0,0,0,0,1,4,41,35,12,55,2,7,반포대교남단.한강시민공원입구,126.999468,37.507812,서초,1917.4993669636744
121000303,N75,87,33,96,43,59,13,0,0,0,0,0,0,반포대교남단.한강시민공원입구,127.0003902363,37.5069439929,서초,1797.3392632439384
121000303,N75,0,0,0,0,55,27,84,24,42,18,0,0,반포대교남단.한강시민공원입구,127.0003902363,37.5069439929,서초,1797.3392632439384
121000304,N64,0,0,163,42,88,39,0,0,0,0,0,0,이수역,126.984201,37.485494,사당,1019.8730411024048
121000304,N64,0,0,0,0,0,0,41,19,16,24,0,0,이수역,126.984201,37.485494,사당,1019.8730411024048
121000304,N64,0,0,0,0,0,0,16,9,10,16,0,0,이수역,126.984201,37.485494,사당,1019.8730411024048
121000305,N64,0,0,17,17,6,19,0,0,0,0,0,0,방배초등학교,126.9864538307,37.4857402567,방배,1096.0300980474046
121000305,N64,0,0,0,0,0,0,17,12,8,2,0,0,방배초등학교,126.9864538307,37.4857402567,방배,1096.0300980474046
121000305,N64,0,0,0,0,0,0,4,3,2,1,0,0,방배초등학교,126.9864538307,37.4857402567,방배,1096.0300980474046
121000306,N64,0,0,22,51,5,43,0,0,0,0,0,0,방배고개,126.99018,37.486497,방배,863.2631218116024
121000306,N64,0,0,0,0,0,0,8,34,8,22,0,0,방배고개,126.99018,37.486497,방배,863.2631218116024
121000306,N64,0,0,0,0,0,0,2,10,1,13,0,0,방배고개,126.99018,37.486497,방배,863.2631218116024
121000309,N64,245,56,83,89,0,0,0,0,0,0,0,0,내방역,126.992748,37.487527,방배,798.9190978176457
121000309,N64,0,0,0,0,79,105,73,62,0,0,0,0,내방역,126.992748,37.487527,방배,798.9190978176457
121000310,N64,6,21,13,30,0,0,0,0,0,0,0,0,방배고개,126.988805,37.486386,방배,952.1619425953787
121000310,N64,0,0,0,0,5,64,5,35,0,0,0,0,방배고개,126.988805,37.486386,방배,952.1619425953787
121000311,N64,0,0,0,0,70,110,18,66,0,0,0,0,이수역,126.984646,37.485864,사당,1069.0767700541696
121000311,N64,40,52,107,117,0,0,0,0,0,0,0,0,이수역,126.984646,37.485864,사당,1069.0767700541696
121001315,N15,331,7,237,1,0,0,0,0,0,0,0,0,사당역,126.9820504247,37.4742189784,사당,259.8206955799041
121001315,N15,0,0,135,1,221,2,173,4,0,0,0,0,사당역,126.9820504247,37.4742189784,사당,259.8206955799041
121001327,N64,0,0,0,0,0,0,52,42,86,43,0,0,내방역1번출구,126.995335,37.487993,방배,751.917953929657
121001327,N64,0,0,182,62,91,39,0,0,0,0,0,0,내방역1번출구,126.995335,37.487993,방배,751.917953929657
121001327,N64,0,0,0,0,0,0,17,15,42,9,0,0,내방역1번출구,126.995335,37.487993,방배,751.917953929657
121001328,N64,0,0,0,0,32,47,28,31,0,0,0,0,대법원앞,127.006529,37.49167,서초,128.0258030227201
121001328,N64,52,24,58,37,0,0,0,0,0,0,0,0,대법원앞,127.006529,37.49167,서초,128.0258030227201
121001329,N64,0,0,10,26,11,20,0,0,0,0,0,0,서리풀문화광장,127.005496,37.491003,서초,238.829948605191
121001329,N64,0,0,0,0,0,0,5,83,2,59,0,0,서리풀문화광장,127.005496,37.491003,서초,238.829948605191
121001329,N64,0,0,0,0,0,0,0,12,1,19,0,0,서리풀문화광장,127.005496,37.491003,서초,238.829948605191
122000066,N61,0,0,0,0,0,0,229,107,124,69,16,14,영동교입구.청담자이아파트,127.0560022536,37.5227837764,삼성(무역센터),1674.7336705303292
122000066,N61,51,19,282,234,250,157,75,31,0,0,0,0,영동교입구.청담자이아파트,127.0560022536,37.5227837764,삼성(무역센터),1674.7336705303292
122000067,N61,0,0,0,0,20,28,231,377,79,352,13,70,영동교입구,127.055452,37.522278,삼성(무역센터),1642.644460940048
122000067,N61,99,181,215,301,262,367,0,0,0,0,0,0,영동교입구,127.055452,37.522278,삼성(무역센터),1642.644460940048
122000068,N61,58,38,62,49,33,47,0,0,0,0,0,0,청담역.경기고교,127.056165,37.520982,삼성(무역센터),1485.6275207742513
122000068,N61,0,0,0,0,3,5,89,126,24,162,3,80,청담역.경기고교,127.056165,37.520982,삼성(무역센터),1485.6275207742513
122000069,N61,13,14,46,104,62,94,3,7,0,0,0,0,우리은행청담지점.청담삼익아파트,127.056898,37.521076,삼성(무역센터),1469.320631676865
122000069,N61,0,0,0,0,0,0,65,55,18,59,10,8,우리은행청담지점.청담삼익아파트,127.056898,37.521076,삼성(무역센터),1469.320631676865
122000085,N61,1,5,14,45,15,35,1,1,0,0,0,0,청담역.경기고교,127.057852,37.519306,삼성(무역센터),1255.568904731806
122000085,N61,0,0,0,0,0,0,13,40,29,32,7,26,청담역.경기고교,127.057852,37.519306,삼성(무역센터),1255.568904731806
122000086,N61,0,0,0,0,0,0,22,42,20,120,5,45,봉은사.삼성1파출소앞,127.0594353837,37.5149677625,삼성(무역센터),758.5916581087945
122000086,N61,20,28,33,45,48,36,0,0,0,0,0,0,봉은사.삼성1파출소앞,127.0594353837,37.5149677625,삼성(무역센터),758.5916581087945
122000089,N61,28,14,162,73,79,59,0,4,0,0,0,0,봉은사역3번출구.삼성1파출소,127.0601628839,37.5151079658,삼성(무역센터),747.128846881314
122000089,N61,0,0,0,0,0,0,37,25,46,97,55,95,봉은사역3번출구.삼성1파출소,127.0601628839,37.5151079658,삼성(무역센터),747.128846881314
122000093,N31,4,47,2,79,6,76,0,0,0,0,0,0,강남경찰서면허시험장,127.06591,37.509894,삼성(무역센터),267.033089496114
122000093,N31,0,0,0,0,4,55,4,94,1,29,0,0,강남경찰서면허시험장,127.06591,37.509894,삼성(무역센터),267.033089496114
122000093,N13,0,0,0,0,9,146,11,157,3,15,0,0,강남경찰서면허시험장,127.06591,37.509894,삼성(무역센터),267.033089496114
122000093,N13,23,86,11,217,0,0,0,0,0,0,0,0,강남경찰서면허시험장,127.06591,37.509894,삼성(무역센터),267.033089496114
122000094,N61,18,6,295,33,231,30,2,0,0,0,0,0,삼성역7번출구,127.0622993092,37.5111248917,삼성(무역센터),267.2591804397714
122000094,N61,0,0,0,0,0,0,143,28,75,57,45,88,삼성역7번출구,127.0622993092,37.5111248917,삼성(무역센터),267.2591804397714
122000095,N61,0,0,0,0,0,0,30,57,15,159,1,23,무역센터,127.0608284673,37.5124628796,삼성(무역센터),454.8802031216792
122000095,N61,191,39,113,55,51,34,0,0,0,0,0,0,무역센터,127.0608284673,37.5124628796,삼성(무역센터),454.8802031216792
122000098,N31,0,0,0,0,32,52,67,112,13,46,0,0,한국무역센터.삼성역,127.0617005963,37.5086670057,삼성(무역센터),134.0168535316313
122000098,N61,215,81,380,224,280,188,0,0,0,0,0,0,한국무역센터.삼성역,127.0617005963,37.5086670057,삼성(무역센터),134.0168535316313
122000098,N31,109,65,48,102,36,52,0,0,0,0,0,0,한국무역센터.삼성역,127.0617005963,37.5086670057,삼성(무역센터),134.0168535316313
